Name	Xpos(f)	Ypos(f)	XposEnd(f)	YposEnd(t)	Xpos(i)	Ypos(i)	XposEnd(i)	YposEnd(i)	
BattleNetStore_AdPremiumPassBaseBG	0.000977	0.060059	0.492676	0.391113	2	123	1009	801	
BattleNetStore_AdPremiumPassTab	0.000977	0.000977	0.492676	0.058105	2	2	1009	119	
BattleNetStore_AdPremiumPassBanner	0.185059	0.668457	0.367188	0.967285	379	1369	752	1981	
BattleNetStore_AdPremiumPassDeluxeTab	0.494629	0.000977	0.986328	0.058105	1013	2	2020	119	
BattleNetStore_AdPremiumPassDeluxeBanner	0.000977	0.668457	0.183105	0.967285	2	1369	375	1981	
BattleNetStore_AdPremiumPassMainViewBanner	0.369141	0.668457	0.566895	0.945801	756	1369	1161	1937	
BattleNetStore_AdPremiumPassBannerDivider	0.828613	0.108398	0.953613	0.127441	1697	222	1953	261	
BattleNetStore_AdPremiumPassBannerTexTGlow	0.828613	0.063477	0.972656	0.106445	1697	130	1992	218	
BattleNetStore_AdPremiumPassBannerBullets	0.828613	0.129395	0.832520	0.237305	1697	265	1705	486	
BattleNetStore_AdPremiumPassBannerBullet	0.988281	0.000977	0.992188	0.005371	2024	2	2032	11	
BattleNetStore_AdPremiumPassLearnMoreIconOver	0.974609	0.083008	0.992188	0.100586	1996	170	2032	206	
BattleNetStore_AdPremiumPassLearnMoreIconUp	0.974609	0.063477	0.992188	0.081055	1996	130	2032	166	
BattleNetStore_AdPremiumPassLearnMoreIcon1Up	0.974609	0.108398	0.985840	0.124023	1996	222	2019	254	
BattleNetStore_AdPremiumPassCharacterSlot	0.000977	0.393066	0.333008	0.666504	2	805	682	1365	
BattleNetStore_AdPremiumPassStash	0.494629	0.063477	0.826660	0.336914	1013	130	1693	690	
BattleNetStore_AdPremiumPassRCOverlay	0.955566	0.108398	0.972656	0.125488	1957	222	1992	257	
BattleNetStore_AdPremiumPassPencilBorder	0.494629	0.060059	0.958984	0.061523	1013	123	1964	126	
ButtleNetStore_TabButtonUp_482x87	0.494629	0.338867	0.729980	0.381348	1013	694	1495	781	
ButtleNetStore_TabButtonOver_482x87	0.334961	0.393066	0.570313	0.435547	686	805	1168	892	
ButtleNetStore_TabButtonDown_482x87	0.572266	0.393066	0.807617	0.435547	1172	805	1654	892	
ButtleNetStore_TabButtonSelected_482x87	0.334961	0.437500	0.570313	0.479980	686	896	1168	983	
ButtleNetStore_TabButtonDeluxeSelected_482x87	0.731934	0.338867	0.967285	0.381348	1499	694	1981	781	
