Name	Xpos(f)	Ypos(f)	XposEnd(f)	YposEnd(t)	Xpos(i)	Ypos(i)	XposEnd(i)	YposEnd(i)	
Coop_EliteKills_5	0.000000	0.000000	0.125000	0.125000	0	0	256	256	
Coop_Group_Different_Classes	0.125000	0.000000	0.250000	0.125000	256	0	512	256	
Coop_Hlth_Globes_Heal	0.250000	0.000000	0.375000	0.125000	512	0	768	256	
Coop_Hlth_Globes_Heal_sum	0.375000	0.000000	0.500000	0.125000	768	0	1024	256	
Coop_Join_Game	0.500000	0.000000	0.625000	0.125000	1024	0	1280	256	
Coop_Play_Unique_Classes	0.625000	0.000000	0.750000	0.125000	1280	0	1536	256	
Coop_Player_Types	0.750000	0.000000	0.875000	0.125000	1536	0	1792	256	
Coop_Qst_Act1_1_Fire_from_Sky	0.875000	0.000000	1.000000	0.125000	1792	0	2048	256	
Coop_Qst_Act1_10_Return_Trist	0.000000	0.125000	0.125000	0.250000	0	256	256	512	
Coop_Qst_Act1_2_Legacy_Cain	0.125000	0.125000	0.250000	0.250000	256	256	512	512	
Coop_Qst_Act1_3_Mad_Leoric	0.250000	0.125000	0.375000	0.250000	512	256	768	512	
Coop_Qst_Act1_4_Black_King	0.375000	0.125000	0.500000	0.250000	768	256	1024	512	
Coop_Qst_Act1_5_Lost_Pieces	0.500000	0.125000	0.625000	0.250000	1024	256	1280	512	
Coop_Qst_Act1_6_Sword	0.625000	0.125000	0.750000	0.250000	1280	256	1536	512	
Coop_Qst_Act1_7_Doom	0.750000	0.125000	0.875000	0.250000	1536	256	1792	512	
Coop_Qst_Act1_8_Highlands	0.875000	0.125000	1.000000	0.250000	1792	256	2048	512	
Coop_Qst_Act1_9_Fallen_Angel	0.000000	0.250000	0.125000	0.375000	0	512	256	768	
Coop_Qst_Act2_1_Shifting_Snds	0.125000	0.250000	0.250000	0.375000	256	512	512	768	
Coop_Qst_Act2_10_Lord_Lies	0.250000	0.250000	0.375000	0.375000	512	512	768	768	
Coop_Qst_Act2_2_Khasim	0.375000	0.250000	0.500000	0.375000	768	512	1024	768	
Coop_Qst_Act2_3_Corpses_Alcarnus	0.500000	0.250000	0.625000	0.375000	1024	512	1280	768	
Coop_Qst_Act2_4_Jewel_of_East	0.625000	0.250000	0.750000	0.375000	1280	512	1536	768	
Coop_Qst_Act2_5_Allies	0.750000	0.250000	0.875000	0.375000	1536	512	1792	768	
Coop_Qst_Act2_6_Kulle	0.875000	0.250000	1.000000	0.375000	1792	512	2048	768	
Coop_Qst_Act2_7_Blood_Sand	0.000000	0.375000	0.125000	0.500000	0	768	256	1024	
Coop_Qst_Act2_8_Price_Stone	0.125000	0.375000	0.250000	0.500000	256	768	512	1024	
Coop_Qst_Act2_9_Scr_Caldeum	0.250000	0.375000	0.375000	0.500000	512	768	768	1024	
Coop_Qst_Act3_1_Siege	0.375000	0.375000	0.500000	0.500000	768	768	1024	1024	
Coop_Qst_Act3_2_Raise_Catapults	0.500000	0.375000	0.625000	0.500000	1024	768	1280	1024	
Coop_Qst_Act3_3_Depths_Keep	0.625000	0.375000	0.750000	0.500000	1280	768	1536	1024	
Coop_Qst_Act3_4_Soulstone	0.750000	0.375000	0.875000	0.500000	1536	768	1792	1024	
Coop_Qst_Act3_5_Machine_War	0.875000	0.375000	1.000000	0.500000	1792	768	2048	1024	
Coop_Qst_Act3_6_Demon_Gate	0.000000	0.500000	0.125000	0.625000	0	1024	256	1280	
Coop_Qst_Act3_7_Lord_Sin	0.125000	0.500000	0.250000	0.625000	256	1024	512	1280	
Coop_Qst_Act4_1_Hvns_Fall	0.250000	0.500000	0.375000	0.625000	512	1024	768	1280	
Coop_Qst_Act4_2_Rest_Hope	0.375000	0.500000	0.500000	0.625000	768	1024	1024	1280	
Coop_Qst_Act4_3_Hvnly_Seal	0.500000	0.500000	0.625000	0.625000	1024	1024	1280	1280	
Coop_Qst_Act4_4_Lord_Terror	0.625000	0.500000	0.750000	0.625000	1280	1024	1536	1280	
Coop_Quickjoin	0.750000	0.500000	0.875000	0.625000	1536	1024	1792	1280	
Coop_Ressurect_Player_Types	0.875000	0.500000	1.000000	0.625000	1792	1024	2048	1280	
Coop_Resurrection_1	0.000000	0.625000	0.125000	0.750000	0	1280	256	1536	
Coop_Resurrection_2	0.125000	0.625000	0.250000	0.750000	256	1280	512	1536	
Coop_Resurrection_3	0.250000	0.625000	0.375000	0.750000	512	1280	768	1536	
Coop_Revenge_Kills	0.375000	0.625000	0.500000	0.750000	768	1280	1024	1536	
Craft_Bsmith_Acquire	0.500000	0.625000	0.625000	0.750000	1024	1280	1280	1536	
Craft_Bsmith_Level_2	0.625000	0.625000	0.750000	0.750000	1280	1280	1536	1536	
Craft_Bsmith_Level_7	0.750000	0.625000	0.875000	0.750000	1536	1280	1792	1536	
Craft_Bsmith_Level_9	0.875000	0.625000	1.000000	0.750000	1792	1280	2048	1536	
Craft_Bsmith_rec_0	0.000000	0.750000	0.125000	0.875000	0	1536	256	1792	
Craft_Bsmith_rec_1	0.125000	0.750000	0.250000	0.875000	256	1536	512	1792	
Craft_Bsmith_rec_2	0.250000	0.750000	0.375000	0.875000	512	1536	768	1792	
Craft_Bsmith_rec_3	0.375000	0.750000	0.500000	0.875000	768	1536	1024	1792	
Craft_Bsmith_rec_4	0.500000	0.750000	0.625000	0.875000	1024	1536	1280	1792	
Craft_Buy_Items	0.625000	0.750000	0.750000	0.875000	1280	1536	1536	1792	
Craft_Collect_Rec_set	0.750000	0.750000	0.875000	0.875000	1536	1536	1792	1792	
