Name	Xpos(f)	Ypos(f)	XposEnd(f)	YposEnd(t)	Xpos(i)	Ypos(i)	XposEnd(i)	YposEnd(i)	
p6_Classes_Necro_SetDungeons_Base_AllSets	0.000000	0.000000	0.125000	0.250000	0	0	256	256	
p6_Classes_Necro_SetDungeons_Mastery_AllSets	0.125000	0.000000	0.250000	0.250000	256	0	512	256	
p6_Class_Necro_ConvXul	0.250000	0.000000	0.375000	0.250000	512	0	768	256	
p6_Class_Necro_Lvl70	0.375000	0.000000	0.500000	0.250000	768	0	1024	256	
p6_SetDungeons_Necro_Base_Blood	0.500000	0.000000	0.625000	0.250000	1024	0	1280	256	
p6_SetDungeons_Necro_Base_Bone	0.625000	0.000000	0.750000	0.250000	1280	0	1536	256	
p6_SetDungeons_Necro_Base_Plague	0.750000	0.000000	0.875000	0.250000	1536	0	1792	256	
p6_SetDungeons_Necro_Base_Saint	0.875000	0.000000	1.000000	0.250000	1792	0	2048	256	
p6_SetDungeons_Necro_Mastery_Blood	0.000000	0.250000	0.125000	0.500000	0	256	256	512	
p6_SetDungeons_Necro_Mastery_Bone	0.125000	0.250000	0.250000	0.500000	256	256	512	512	
p6_SetDungeons_Necro_Mastery_Plague	0.250000	0.250000	0.375000	0.500000	512	256	768	512	
p6_SetDungeons_Necro_Mastery_Saint	0.375000	0.250000	0.500000	0.500000	768	256	1024	512	
p6_Feat_Necromancer	0.500000	0.250000	0.625000	0.500000	1024	256	1280	512	
p6_Class_Necro_BoneSpear	0.625000	0.250000	0.750000	0.500000	1280	256	1536	512	
p6_Class_Necro_CastHPCostAbility40times	0.750000	0.250000	0.875000	0.500000	1536	256	1792	512	
p6_Class_Necro_KillCursedEnemies	0.875000	0.250000	1.000000	0.500000	1792	256	2048	512	
p6_Class_Necro_KillUndeadwithCorpses	0.000000	0.500000	0.125000	0.750000	0	512	256	768	
p6_Class_Necro_UseBoneArmorOnSK	0.125000	0.500000	0.250000	0.750000	256	512	512	768	
p6_Class_Necro_UseHPCostAbilityOnDiablo	0.250000	0.500000	0.375000	0.750000	512	512	768	768	
p6_Class_Necro_CompleteAll	0.375000	0.500000	0.500000	0.750000	768	512	1024	768	
p6_Class_Necro_KillCloneWithSimulacrum	0.500000	0.500000	0.625000	0.750000	1024	512	1280	768	
p6_Class_Necro_KillElitesWithCS	0.625000	0.500000	0.750000	0.750000	1280	512	1536	768	
p6_Class_Necro_V	0.750000	0.500000	0.875000	0.750000	1536	512	1792	768	
p6_Feat_SC2_Promo2017	0.875000	0.500000	1.000000	0.750000	1792	512	2048	768	
p6_Feat_HotS_Promo2017	0.000000	0.750000	0.125000	1.000000	0	768	256	1024	
P6_Feat_IGR_Promo2017	0.125000	0.750000	0.250000	1.000000	256	768	512	1024	
p6_Feat_Promo2017_pet	0.250000	0.750000	0.375000	1.000000	512	768	768	1024	
p6_Feat_Promo2017_portrait	0.375000	0.750000	0.500000	1.000000	768	768	1024	1024	
p6_Feat_Promo2017_wings	0.500000	0.750000	0.625000	1.000000	1024	768	1280	1024	
p1_GreaterRiftFirst_Necromancer	0.625000	0.750000	0.750000	1.000000	1280	768	1536	1024	
p6_Feat_BC2017	0.750000	0.750000	0.875000	1.000000	1536	768	1792	1024	
