Name	Xpos(f)	Ypos(f)	XposEnd(f)	YposEnd(t)	Xpos(i)	Ypos(i)	XposEnd(i)	YposEnd(i)	
p2_Season_Items_Complete_1_Set	0.000000	0.000000	0.125000	0.125000	0	0	256	256	
p2_Season_Items_Complete_2_Set	0.125000	0.000000	0.250000	0.125000	256	0	512	256	
p2_Season_Items_Complete_3_Set	0.250000	0.000000	0.375000	0.125000	512	0	768	256	
p2_Season_General_NephalemRifts	0.375000	0.000000	0.500000	0.125000	768	0	1024	256	
p2_Season_General_NephalemRifts_T1	0.500000	0.000000	0.625000	0.125000	1024	0	1280	256	
p2_Season_General_NephalemRifts_T2	0.625000	0.000000	0.750000	0.125000	1280	0	1536	256	
p2_Season_General_NephalemRifts_T3	0.750000	0.000000	0.875000	0.125000	1536	0	1792	256	
p2_Season_General_NephalemRifts_T4	0.875000	0.000000	1.000000	0.125000	1792	0	2048	256	
p2_Season_General_NephalemRifts_T5	0.000000	0.125000	0.125000	0.250000	0	256	256	512	
p2_Season_General_NephalemRifts_T6	0.125000	0.125000	0.250000	0.250000	256	256	512	512	
p2_Season_General_NephalemRifts_T6_3min	0.250000	0.125000	0.375000	0.250000	512	256	768	512	
p2_Season_General_NephalemRifts_T6_4min	0.375000	0.125000	0.500000	0.250000	768	256	1024	512	
p2_Season_General_NephalemRifts_T6_5min	0.500000	0.125000	0.625000	0.250000	1024	256	1280	512	
p2_Season_General_NephalemRifts_T6_6min	0.625000	0.125000	0.750000	0.250000	1280	256	1536	512	
p2_Season_General_NephalemRifts_T6_7min	0.750000	0.125000	0.875000	0.250000	1536	256	1792	512	
p2_Season_General_Bosses_Azmodan_T3	0.875000	0.125000	1.000000	0.250000	1792	256	2048	512	
p2_Season_General_Bosses_Belial_T2	0.000000	0.250000	0.125000	0.375000	0	512	256	768	
p2_Season_General_Bosses_Butcher_T1	0.125000	0.250000	0.250000	0.375000	256	512	512	768	
p2_Season_General_Bosses_Diablo_T4	0.250000	0.250000	0.375000	0.375000	512	512	768	768	
p2_Season_General_Bosses_Malthael_T5	0.375000	0.250000	0.500000	0.375000	768	512	1024	768	
p2_Season_General_Bosses_SoulOfEvil_T6	0.500000	0.250000	0.625000	0.375000	1024	512	1280	768	
p2_Season_Items_LegendaryGems_1_5	0.625000	0.250000	0.750000	0.375000	1280	512	1536	768	
p2_Season_Items_LegendaryGems_1_15	0.750000	0.250000	0.875000	0.375000	1536	512	1792	768	
p2_Season_Items_LegendaryGems_1_25	0.875000	0.250000	1.000000	0.375000	1792	512	2048	768	
p2_Season_Items_LegendaryGems_1_30	0.000000	0.375000	0.125000	0.500000	0	768	256	1024	
p2_Season_Items_LegendaryGems_1_35	0.125000	0.375000	0.250000	0.500000	256	768	512	1024	
p2_Season_Items_LegendaryGems_1_40	0.250000	0.375000	0.375000	0.500000	512	768	768	1024	
p2_Season_Items_LegendaryGems_2_5	0.375000	0.375000	0.500000	0.500000	768	768	1024	1024	
p2_Season_Items_LegendaryGems_2_15	0.500000	0.375000	0.625000	0.500000	1024	768	1280	1024	
p2_Season_Items_LegendaryGems_2_25	0.625000	0.375000	0.750000	0.500000	1280	768	1536	1024	
p2_Season_Items_LegendaryGems_2_30	0.750000	0.375000	0.875000	0.500000	1536	768	1792	1024	
p2_Season_Items_LegendaryGems_2_35	0.875000	0.375000	1.000000	0.500000	1792	768	2048	1024	
p2_Season_Items_LegendaryGems_2_40	0.000000	0.500000	0.125000	0.625000	0	1024	256	1280	
p2_Season_Items_LegendaryGems_6_5	0.125000	0.500000	0.250000	0.625000	256	1024	512	1280	
p2_Season_Items_LegendaryGems_6_15	0.250000	0.500000	0.375000	0.625000	512	1024	768	1280	
p2_Season_Items_LegendaryGems_6_25	0.375000	0.500000	0.500000	0.625000	768	1024	1024	1280	
p2_Season_Items_LegendaryGems_6_30	0.500000	0.500000	0.625000	0.625000	1024	1024	1280	1280	
p2_Season_Items_LegendaryGems_6_35	0.625000	0.500000	0.750000	0.625000	1280	1024	1536	1280	
p2_Season_Items_LegendaryGems_6_40	0.750000	0.500000	0.875000	0.625000	1536	1024	1792	1280	
p2_Season_GreaterRifts_Level15	0.875000	0.500000	1.000000	0.625000	1792	1024	2048	1280	
p2_Season_GreaterRifts_Level20	0.000000	0.625000	0.125000	0.750000	0	1280	256	1536	
p2_Season_GreaterRifts_Level25	0.125000	0.625000	0.250000	0.750000	256	1280	512	1536	
p2_Season_GreaterRifts_Level30	0.250000	0.625000	0.375000	0.750000	512	1280	768	1536	
p2_Season_GreaterRifts_Level35	0.375000	0.625000	0.500000	0.750000	768	1280	1024	1536	
p2_Season_GreaterRifts_Level40	0.500000	0.625000	0.625000	0.750000	1024	1280	1280	1536	
p2_Season_GreaterRifts_Level15_Set_Bonus_1	0.625000	0.625000	0.750000	0.750000	1280	1280	1536	1536	
p2_Season_GreaterRifts_Level15_Set_Bonus_2	0.750000	0.625000	0.875000	0.750000	1536	1280	1792	1536	
p2_Season_GreaterRifts_Level15_Set_Bonus_3	0.875000	0.625000	1.000000	0.750000	1792	1280	2048	1536	
p2_Season_GreaterRifts_Level20_Set_Bonus_1	0.000000	0.750000	0.125000	0.875000	0	1536	256	1792	
p2_Season_GreaterRifts_Level20_Set_Bonus_2	0.125000	0.750000	0.250000	0.875000	256	1536	512	1792	
p2_Season_GreaterRifts_Level20_Set_Bonus_3	0.250000	0.750000	0.375000	0.875000	512	1536	768	1792	
p2_Season_GreaterRifts_Level25_Set_Bonus_1	0.375000	0.750000	0.500000	0.875000	768	1536	1024	1792	
p2_Season_GreaterRifts_Level25_Set_Bonus_2	0.500000	0.750000	0.625000	0.875000	1024	1536	1280	1792	
p2_Season_GreaterRifts_Level25_Set_Bonus_3	0.625000	0.750000	0.750000	0.875000	1280	1536	1536	1792	
p2_Season_GreaterRifts_Level30_Set_Bonus_1	0.750000	0.750000	0.875000	0.875000	1536	1536	1792	1792	
p2_Season_GreaterRifts_Level30_Set_Bonus_2	0.875000	0.750000	1.000000	0.875000	1792	1536	2048	1792	
p2_Season_GreaterRifts_Level30_Set_Bonus_3	0.000000	0.875000	0.125000	1.000000	0	1792	256	2048	
p2_Season_GreaterRifts_Level35_Set_Bonus_1	0.125000	0.875000	0.250000	1.000000	256	1792	512	2048	
p2_Season_GreaterRifts_Level35_Set_Bonus_2	0.250000	0.875000	0.375000	1.000000	512	1792	768	2048	
p2_Season_GreaterRifts_Level35_Set_Bonus_3	0.375000	0.875000	0.500000	1.000000	768	1792	1024	2048	
p2_Season_GreaterRifts_Level40_Set_Bonus_1	0.500000	0.875000	0.625000	1.000000	1024	1792	1280	2048	
p2_Season_GreaterRifts_Level40_Set_Bonus_2	0.625000	0.875000	0.750000	1.000000	1280	1792	1536	2048	
p2_Season_GreaterRifts_Level40_Set_Bonus_3	0.750000	0.875000	0.875000	1.000000	1536	1792	1792	2048	
