Name	Xpos(f)	Ypos(f)	XposEnd(f)	YposEnd(t)	Xpos(i)	Ypos(i)	XposEnd(i)	YposEnd(i)	
BattleNetStore_GridBorder3x3	0.675781	0.000977	0.969727	0.289063	1384	2	1986	592	
BattleNetStore_BalanceV2	0.675781	0.356445	0.893555	0.380371	1384	730	1830	779	
BattleNetStore_CurrencyBG1	0.377930	0.593750	0.537598	0.731445	774	1216	1101	1498	
BattleNetStore_CurrencyBG2	0.507324	0.434082	0.666992	0.571777	1039	889	1366	1171	
BattleNetStore_CurrencyBG3	0.668945	0.434082	0.828613	0.571777	1370	889	1697	1171	
BattleNetStore_CurrencyBG4	0.216309	0.593750	0.375977	0.731445	443	1216	770	1498	
BattleNetStore_CurrencyBG5	0.830566	0.434082	0.990234	0.571777	1701	889	2028	1171	
BattleNetStore_CurrencyBG6	0.345703	0.434082	0.505371	0.571777	708	889	1035	1171	
BattleNetStore_CurrencyPurchaseMainBG	0.000977	0.000977	0.673828	0.393555	2	2	1380	806	
BattleNetStore_APStone	0.675781	0.291016	0.967773	0.354492	1384	596	1982	726	
PHImage	0.971680	0.000977	0.996094	0.025391	1990	2	2040	52	
BattleNetStore_TextDivider	0.540527	0.395508	0.677734	0.407227	1107	810	1388	834	
BattleNetStore_CongratsFooterNotify	0.345703	0.395508	0.538574	0.432129	708	810	1103	885	
BattleNetStore_ModalFunds	0.000977	0.395508	0.343750	0.591797	2	810	704	1212	
BattleNetStore_PreviewBaseFrameShadow	0.000977	0.593750	0.214355	0.871582	2	1216	439	1785	
BattleNetStore_TitleBreak_Over	0.675781	0.382324	0.841309	0.387207	1384	783	1723	793	
