Name	Xpos(f)	Ypos(f)	XposEnd(f)	YposEnd(t)	Xpos(i)	Ypos(i)	XposEnd(i)	YposEnd(i)	
x1_Hardcore_Uniques_allTypes	0.000000	0.000000	0.125000	0.125000	0	0	256	256	
X1_Hardcore_Urzael_Normal	0.125000	0.000000	0.250000	0.125000	256	0	512	256	
X1_Combat_HC_ZK_Torment_2min	0.250000	0.000000	0.375000	0.125000	512	0	768	256	
x1_Combat_Iskatu_Master_Hardcore_noCC	0.375000	0.000000	0.500000	0.125000	768	0	1024	256	
x1_Combat_Iskatu_Master_noCC	0.500000	0.000000	0.625000	0.125000	1024	0	1280	256	
X1_Combat_Iskatu_Normal	0.625000	0.000000	0.750000	0.125000	1280	0	1536	256	
x1_Combat_Iskatu_Torment_2min	0.750000	0.000000	0.875000	0.125000	1536	0	1792	256	
X1_Combat_Izual_Hardcore_noCC	0.875000	0.000000	1.000000	0.125000	1792	0	2048	256	
X1_Combat_Izual_Master_noCC	0.000000	0.125000	0.125000	0.250000	0	256	256	512	
X1_Combat_Izual_Normal	0.125000	0.125000	0.250000	0.250000	256	256	512	512	
x1_Combat_Izual_Torment_2min	0.250000	0.125000	0.375000	0.250000	512	256	768	512	
X1_Combat_Maghda_Hardcore_noCC	0.375000	0.125000	0.500000	0.250000	768	256	1024	512	
X1_Combat_Maghda_Master_noCC	0.500000	0.125000	0.625000	0.250000	1024	256	1280	512	
x1_Combat_Maghda_Torment_2min	0.625000	0.125000	0.750000	0.250000	1280	256	1536	512	
X1_Combat_Malthael_Hardcore_noCC	0.750000	0.125000	0.875000	0.250000	1536	256	1792	512	
X1_Combat_Malthael_Master_noCC	0.875000	0.125000	1.000000	0.250000	1792	256	2048	512	
X1_Combat_Malthael_Normal	0.000000	0.250000	0.125000	0.375000	0	512	256	768	
x1_Combat_Malthael_Torment_2min	0.125000	0.250000	0.250000	0.375000	256	512	512	768	
X1_Combat_Rakanoth_Hardcore_noCC	0.250000	0.250000	0.375000	0.375000	512	512	768	768	
X1_Combat_Rakanoth_Master_noCC	0.375000	0.250000	0.500000	0.375000	768	512	1024	768	
x1_Combat_Rakanoth_Torment_2min	0.500000	0.250000	0.625000	0.375000	1024	512	1280	768	
X1_Combat_Rare_Types	0.625000	0.250000	0.750000	0.375000	1280	512	1536	768	
X1_Combat_SB_Hardcore_noCC	0.750000	0.250000	0.875000	0.375000	1536	512	1792	768	
X1_Combat_SB_Master_noCC	0.875000	0.250000	1.000000	0.375000	1792	512	2048	768	
x1_Combat_Siegebreaker_Torment_2min	0.000000	0.375000	0.125000	0.500000	0	768	256	1024	
x1_Combat_SK_Torment_2min	0.125000	0.375000	0.250000	0.500000	256	768	512	1024	
X1_Combat_SkelKing_Hardcore_noCC	0.250000	0.375000	0.375000	0.500000	512	768	768	1024	
X1_Combat_SkelKing_Master_noCC	0.375000	0.375000	0.500000	0.500000	768	768	1024	1024	
x1_Combat_Unique_Types_meta	0.500000	0.375000	0.625000	0.500000	1024	768	1280	1024	
X1_Combat_Urzael_Hardcore_noCC	0.625000	0.375000	0.750000	0.500000	1280	768	1536	1024	
X1_Combat_Urzael_Master_noCC	0.750000	0.375000	0.875000	0.500000	1536	768	1792	1024	
X1_Combat_Urzael_Normal	0.875000	0.375000	1.000000	0.500000	1792	768	2048	1024	
x1_Combat_Urzael_Torment_2min	0.000000	0.500000	0.125000	0.625000	0	1024	256	1280	
X1_Combat_ZK_Hardcore_noCC	0.125000	0.500000	0.250000	0.625000	256	1024	512	1280	
X1_Combat_ZK_Master_noCC	0.250000	0.500000	0.375000	0.625000	512	1024	768	1280	
X1_Combat_ZK_Torment_2min	0.375000	0.500000	0.500000	0.625000	768	1024	1024	1280	
X1_Complete_Adria_Challenges	0.500000	0.500000	0.625000	0.625000	1024	1024	1280	1280	
X1_Complete_Malthael_Challenges	0.625000	0.500000	0.750000	0.625000	1280	1024	1536	1280	
X1_Complete_Urzael_Challenges	0.750000	0.500000	0.875000	0.625000	1536	1024	1792	1280	
X1_Coop_Adria_Normal	0.875000	0.500000	1.000000	0.625000	1792	1024	2048	1280	
X1_Coop_Cydaea_Normal	0.000000	0.625000	0.125000	0.750000	0	1280	256	1536	
x1_Coop_Events_BloodMarsh	0.125000	0.625000	0.250000	0.750000	256	1280	512	1536	
x1_Coop_Events_Briarthorn	0.250000	0.625000	0.375000	0.750000	512	1280	768	1536	
x1_Coop_Events_Pande	0.375000	0.625000	0.500000	0.750000	768	1280	1024	1536	
x1_Coop_Events_Westmarch	0.500000	0.625000	0.625000	0.750000	1024	1280	1280	1536	
X1_Coop_Ghom_Normal	0.625000	0.625000	0.750000	0.750000	1280	1280	1536	1536	
X1_Coop_HC_Cydaea_Torment_2min	0.750000	0.625000	0.875000	0.750000	1536	1280	1792	1536	
X1_Coop_Iskatu_Normal	0.875000	0.625000	1.000000	0.750000	1792	1280	2048	1536	
X1_Coop_Izual_Normal	0.000000	0.750000	0.125000	0.875000	0	1536	256	1792	
X1_Coop_Maghda_Normal	0.125000	0.750000	0.250000	0.875000	256	1536	512	1792	
X1_Coop_Malthael_Normal	0.250000	0.750000	0.375000	0.875000	512	1536	768	1792	
X1_Coop_Rakanoth_Normal	0.375000	0.750000	0.500000	0.875000	768	1536	1024	1792	
X1_Coop_SB_Normal	0.500000	0.750000	0.625000	0.875000	1024	1536	1280	1792	
X1_Coop_SkelKing_Normal	0.625000	0.750000	0.750000	0.875000	1280	1536	1536	1792	
X1_Coop_Urzael_Normal	0.750000	0.750000	0.875000	0.875000	1536	1536	1792	1792	
X1_Coop_ZK_Normal	0.875000	0.750000	1.000000	0.875000	1792	1536	2048	1792	
x1_Crafting_AcquireMystic	0.000000	0.875000	0.125000	1.000000	0	1792	256	2048	
x1_Crafting_allArtisans_Level12	0.125000	0.875000	0.250000	1.000000	256	1792	512	2048	
x1_Crafting_Blacksmith_Level12	0.250000	0.875000	0.375000	1.000000	512	1792	768	2048	
X1_Crafting_Enchant_all_Slots	0.375000	0.875000	0.500000	1.000000	768	1792	1024	2048	
x1_Crafting_Enchant_property	0.500000	0.875000	0.625000	1.000000	1024	1792	1280	2048	
x1_Crafting_Enchant_property_10	0.625000	0.875000	0.750000	1.000000	1280	1792	1536	2048	
x1_Crafting_Enchant_property_50	0.750000	0.875000	0.875000	1.000000	1536	1792	1792	2048	
x1_Hardcore_Rares_allTypes	0.875000	0.875000	1.000000	1.000000	1792	1792	2048	2048	
