Name	Xpos(f)	Ypos(f)	XposEnd(f)	YposEnd(t)	Xpos(i)	Ypos(i)	XposEnd(i)	YposEnd(i)	
BattleNetDifficulty_11_Up	0.000977	0.000977	0.099609	0.342773	2	2	204	702	
BattleNetDifficulty_11_Over	0.101563	0.000977	0.200195	0.342773	208	2	410	702	
BattleNetDifficulty_11_Down	0.202148	0.000977	0.300781	0.342773	414	2	616	702	
BattleNetDifficulty_12_Up	0.302734	0.000977	0.401367	0.342773	620	2	822	702	
BattleNetDifficulty_12_Over	0.403320	0.000977	0.501953	0.342773	826	2	1028	702	
BattleNetDifficulty_12_Down	0.503906	0.000977	0.602539	0.342773	1032	2	1234	702	
BattleNetDifficulty_13_Up	0.604492	0.000977	0.703125	0.342773	1238	2	1440	702	
BattleNetDifficulty_13_Over	0.705078	0.000977	0.803711	0.342773	1444	2	1646	702	
BattleNetDifficulty_13_Down	0.805664	0.000977	0.904297	0.342773	1650	2	1852	702	
BattleNetDifficulty_14_Up	0.000977	0.344727	0.099609	0.686523	2	706	204	1406	
BattleNetDifficulty_14_Over	0.101563	0.344727	0.200195	0.686523	208	706	410	1406	
BattleNetDifficulty_14_Down	0.202148	0.344727	0.300781	0.686523	414	706	616	1406	
BattleNetDifficulty_15_Up	0.302734	0.344727	0.401367	0.686523	620	706	822	1406	
BattleNetDifficulty_15_Over	0.403320	0.344727	0.501953	0.686523	826	706	1028	1406	
BattleNetDifficulty_15_Down	0.503906	0.344727	0.602539	0.686523	1032	706	1234	1406	
BattleNetDifficulty_Icon_10_Hover	0.862305	0.425293	0.938965	0.503906	1766	871	1923	1032	
BattleNetDifficulty_Icon_10_Selected	0.906250	0.000977	0.982910	0.079590	1856	2	2013	163	
BattleNetDifficulty_Icon_11_Hover	0.906250	0.081543	0.982910	0.160156	1856	167	2013	328	
BattleNetDifficulty_Icon_11_Selected	0.906250	0.162109	0.982910	0.240723	1856	332	2013	493	
BattleNetDifficulty_Icon_12_Hover	0.906250	0.242676	0.982910	0.321289	1856	497	2013	658	
BattleNetDifficulty_Icon_12_Selected	0.705078	0.344727	0.781738	0.423340	1444	706	1601	867	
BattleNetDifficulty_Icon_13_Hover	0.783691	0.344727	0.860352	0.423340	1605	706	1762	867	
BattleNetDifficulty_Icon_13_Selected	0.862305	0.344727	0.938965	0.423340	1766	706	1923	867	
BattleNetDifficulty_Icon_14_Hover	0.705078	0.425293	0.781738	0.503906	1444	871	1601	1032	
BattleNetDifficulty_Icon_14_Selected	0.783691	0.425293	0.860352	0.503906	1605	871	1762	1032	
BattleNetDifficulty_teaser_Up	0.604492	0.344727	0.703125	0.686523	1238	706	1440	1406	
