Name	Xpos(f)	Ypos(f)	XposEnd(f)	YposEnd(t)	Xpos(i)	Ypos(i)	XposEnd(i)	YposEnd(i)	
BattleNetStore_PriceBannerBlue	0.865234	0.099609	0.939453	0.193359	1772	102	1924	198	
BattleNetStore_PriceBannerBluesm	0.865234	0.001953	0.950684	0.095703	1772	2	1947	98	
BattleNetStore_PriceBannerBluelg	0.000977	0.737305	0.168945	0.842773	2	755	346	863	
BattleNetStore_DiscountBannerYellow	0.941406	0.099609	0.998047	0.172852	1928	102	2044	177	
BattleNetStore_PriceSlashThrough	0.865234	0.197266	0.914063	0.236328	1772	202	1872	242	
BattleNetStore_FeaturedRecommendedTopBorder	0.000977	0.846680	0.160645	0.908203	2	867	329	930	
BattleNetStore_FeaturedFrameBlue_586x397	0.000977	0.001953	0.287109	0.389648	2	2	588	399	
BattleNetStore_FeaturedFrameBlue_Over_586x397	0.577148	0.001953	0.863281	0.389648	1182	2	1768	399	
BattleNetStore_FeaturedFrameBlue_Selected_586x397	0.289063	0.001953	0.575195	0.389648	592	2	1178	399	
BattleNetStore_FeaturedFrame_Up_Mask	0.659180	0.393555	0.821777	0.733398	1350	403	1683	751	
BattleNetStore_FeaturedFrame_Selected_Mask	0.165527	0.393555	0.328125	0.733398	339	403	672	751	
BattleNetStore_FeaturedFrame_Over_Mask	0.330078	0.393555	0.492676	0.733398	676	403	1009	751	
BattleNetStore_FeaturedFrameBlue_333x397	0.494629	0.393555	0.657227	0.733398	1013	403	1346	751	
BattleNetStore_FeaturedFrameBlue_Over_333x397	0.823730	0.393555	0.986328	0.733398	1687	403	2020	751	
BattleNetStore_FeaturedFrameBlue_Selected_333x397	0.000977	0.393555	0.163574	0.733398	2	403	335	751	
BattleNetButton_BlueUp_327x61	0.170898	0.737305	0.330566	0.796875	350	755	677	816	
BattleNetButton_BlueOver_327x61	0.332520	0.737305	0.492188	0.796875	681	755	1008	816	
BattleNetButton_BlueDown_327x61	0.494141	0.737305	0.653809	0.796875	1012	755	1339	816	
