Name	Xpos(f)	Ypos(f)	XposEnd(f)	YposEnd(t)	Xpos(i)	Ypos(i)	XposEnd(i)	YposEnd(i)	
BattleNetDifficulty_16_Up	0.000977	0.000977	0.099609	0.342773	2	2	204	702	
BattleNetDifficulty_16_Over	0.101563	0.000977	0.200195	0.342773	208	2	410	702	
BattleNetDifficulty_16_Down	0.202148	0.000977	0.300781	0.342773	414	2	616	702	
BattleNetDifficulty_17_Up	0.302734	0.000977	0.401367	0.342773	620	2	822	702	
BattleNetDifficulty_17_Over	0.403320	0.000977	0.501953	0.342773	826	2	1028	702	
BattleNetDifficulty_17_Down	0.503906	0.000977	0.602539	0.342773	1032	2	1234	702	
BattleNetDifficulty_18_Up	0.604492	0.000977	0.703125	0.342773	1238	2	1440	702	
BattleNetDifficulty_18_Over	0.705078	0.000977	0.803711	0.342773	1444	2	1646	702	
BattleNetDifficulty_18_Down	0.805664	0.000977	0.904297	0.342773	1650	2	1852	702	
BattleNetDifficulty_19_Up	0.000977	0.344727	0.099609	0.686523	2	706	204	1406	
BattleNetDifficulty_19_Over	0.101563	0.344727	0.200195	0.686523	208	706	410	1406	
BattleNetDifficulty_19_Down	0.202148	0.344727	0.300781	0.686523	414	706	616	1406	
BattleNetDifficulty_20_Up	0.302734	0.344727	0.401367	0.686523	620	706	822	1406	
BattleNetDifficulty_20_Over	0.403320	0.344727	0.501953	0.686523	826	706	1028	1406	
BattleNetDifficulty_20_Down	0.503906	0.344727	0.602539	0.686523	1032	706	1234	1406	
BattleNetDifficulty_Icon_15_Hover	0.906250	0.000977	0.982910	0.079590	1856	2	2013	163	
BattleNetDifficulty_Icon_15_Selected	0.906250	0.081543	0.982910	0.160156	1856	167	2013	328	
BattleNetDifficulty_Icon_16_Hover	0.906250	0.162109	0.982910	0.240723	1856	332	2013	493	
BattleNetDifficulty_Icon_16_Selected	0.906250	0.242676	0.982910	0.321289	1856	497	2013	658	
BattleNetDifficulty_Icon_17_Hover	0.604492	0.344727	0.681152	0.423340	1238	706	1395	867	
BattleNetDifficulty_Icon_17_Selected	0.683105	0.344727	0.759766	0.423340	1399	706	1556	867	
BattleNetDifficulty_Icon_18_Hover	0.761719	0.344727	0.838379	0.423340	1560	706	1717	867	
BattleNetDifficulty_Icon_18_Selected	0.840332	0.344727	0.916992	0.423340	1721	706	1878	867	
BattleNetDifficulty_Icon_19_Hover	0.918945	0.344727	0.995605	0.423340	1882	706	2039	867	
BattleNetDifficulty_Icon_19_Selected	0.604492	0.425293	0.681152	0.503906	1238	871	1395	1032	
