Name	Xpos(f)	Ypos(f)	XposEnd(f)	YposEnd(t)	Xpos(i)	Ypos(i)	XposEnd(i)	YposEnd(i)	
p1_Challenge_KillGreed	0.000000	0.000000	0.125000	0.125000	0	0	256	256	
p1_Challenge_KillGreed_gold	0.125000	0.000000	0.250000	0.125000	256	0	512	256	
p1_Challenge_KillGreed_time	0.250000	0.000000	0.375000	0.125000	512	0	768	256	
p1_Challenge_KillGreed_noCC	0.375000	0.000000	0.500000	0.125000	768	0	1024	256	
p1_Challenge_KillGreed_meta	0.500000	0.000000	0.625000	0.125000	1024	0	1280	256	
p1_Conquest_Act1-5_1hour	0.625000	0.000000	0.750000	0.125000	1280	0	1536	256	
p1_Conquest_Act1-5_1hour_HC	0.750000	0.000000	0.875000	0.125000	1536	0	1792	256	
p1_Conquest_Kill_Malthael_T6	0.875000	0.000000	1.000000	0.125000	1792	0	2048	256	
p1_Conquest_Kill_Malthael_T6_HC	0.000000	0.125000	0.125000	0.250000	0	256	256	512	
p1_Conquest_Kill_SoulOfEvill_T6	0.125000	0.125000	0.250000	0.250000	256	256	512	512	
p1_Conquest_Kill_SoulOfEvill_T6_HC	0.250000	0.125000	0.375000	0.250000	512	256	768	512	
p1_Conquest_Level70	0.375000	0.125000	0.500000	0.250000	768	256	1024	512	
p1_Conquest_Level70_HC	0.500000	0.125000	0.625000	0.250000	1024	256	1280	512	
p1_Conquest_TieredRift_Level20	0.625000	0.125000	0.750000	0.250000	1280	256	1536	512	
p1_Conquest_TieredRift_Level20_HC	0.750000	0.125000	0.875000	0.250000	1536	256	1792	512	
p1_Season_Bosses_KillAdria_50	0.875000	0.125000	1.000000	0.250000	1792	256	2048	512	
p1_Season_Bosses_KillAzmodan_50	0.000000	0.250000	0.125000	0.375000	0	512	256	768	
p1_Season_Bosses_KillBelial_50	0.125000	0.250000	0.250000	0.375000	256	512	512	768	
p1_Season_Bosses_KillButcher_50	0.250000	0.250000	0.375000	0.375000	512	512	768	768	
p1_Season_Bosses_KillCydaea_25	0.375000	0.250000	0.500000	0.375000	768	512	1024	768	
p1_Season_Bosses_KillDiablo_25	0.500000	0.250000	0.625000	0.375000	1024	512	1280	768	
p1_Season_Bosses_KillGhom_50	0.625000	0.250000	0.750000	0.375000	1280	512	1536	768	
p1_Season_Bosses_KillIskatu_75	0.750000	0.250000	0.875000	0.375000	1536	512	1792	768	
p1_Season_Bosses_KillIzual_50	0.875000	0.250000	1.000000	0.375000	1792	512	2048	768	
p1_Season_Bosses_KillMaghda_50	0.000000	0.375000	0.125000	0.500000	0	768	256	1024	
p1_Season_Bosses_KillMalthael_25	0.125000	0.375000	0.250000	0.500000	256	768	512	1024	
p1_Season_Bosses_KillRakanoth_50	0.250000	0.375000	0.375000	0.500000	512	768	768	1024	
p1_Season_Bosses_KillSiege_50	0.375000	0.375000	0.500000	0.500000	768	768	1024	1024	
p1_Season_Bosses_KillSkeletonKing_50	0.500000	0.375000	0.625000	0.500000	1024	768	1280	1024	
p1_Season_Bosses_KillUrzael_50	0.625000	0.375000	0.750000	0.500000	1280	768	1536	1024	
