Name	Xpos(f)	Ypos(f)	XposEnd(f)	YposEnd(t)	Xpos(i)	Ypos(i)	XposEnd(i)	YposEnd(i)	
PVP_General_BreakCC_1	0.000000	0.000000	0.125000	0.250000	0	0	256	256	
PVP_General_CalloutAnnihilation	0.125000	0.000000	0.250000	0.250000	256	0	512	256	
PVP_General_CalloutAvenger	0.250000	0.000000	0.375000	0.250000	512	0	768	256	
PVP_General_CalloutBloodbath	0.375000	0.000000	0.500000	0.250000	768	0	1024	256	
PVP_General_CalloutFirstBlood	0.500000	0.000000	0.625000	0.250000	1024	0	1280	256	
PVP_General_CalloutMassacre	0.625000	0.000000	0.750000	0.250000	1280	0	1536	256	
PVP_General_CalloutSavior	0.750000	0.000000	0.875000	0.250000	1536	0	1792	256	
PVP_General_CalloutSurvivor	0.875000	0.000000	1.000000	0.250000	1792	0	2048	256	
PVP_General_CompleteAllCallouts	0.000000	0.250000	0.125000	0.500000	0	256	256	512	
PVP_General_DoDamage	0.125000	0.250000	0.250000	0.500000	256	256	512	512	
PVP_General_EnterArena	0.250000	0.250000	0.375000	0.500000	512	256	768	512	
PVP_General_FightEveryMap	0.375000	0.250000	0.500000	0.500000	768	256	1024	512	
PVP_General_Kill_0	0.500000	0.250000	0.625000	0.500000	1024	256	1280	512	
PVP_General_Kill_1	0.625000	0.250000	0.750000	0.500000	1280	256	1536	512	
PVP_General_Kill_2	0.750000	0.250000	0.875000	0.500000	1536	256	1792	512	
PVP_General_Kill_3	0.875000	0.250000	1.000000	0.500000	1792	256	2048	512	
PVP_General_Kill_4	0.000000	0.500000	0.125000	0.750000	0	512	256	768	
PVP_General_KillEveryClass	0.125000	0.500000	0.250000	0.750000	256	512	512	768	
PVP_General_Win_0	0.250000	0.500000	0.375000	0.750000	512	512	768	768	
PVP_General_Win_1	0.375000	0.500000	0.500000	0.750000	768	512	1024	768	
PVP_General_Win_2	0.500000	0.500000	0.625000	0.750000	1024	512	1280	768	
PVP_General_Win_3	0.625000	0.500000	0.750000	0.750000	1280	512	1536	768	
PVP_General_Win_4	0.750000	0.500000	0.875000	0.750000	1536	512	1792	768	
