Name	Xpos(f)	Ypos(f)	XposEnd(f)	YposEnd(t)	Xpos(i)	Ypos(i)	XposEnd(i)	YposEnd(i)	
Qst_Act3_Event_Medical	0.000000	0.000000	0.125000	0.125000	0	0	256	256	
Qst_Act3_Event_Reinforce	0.125000	0.000000	0.250000	0.125000	256	0	512	256	
Qst_Act3_Event_Rescue	0.250000	0.000000	0.375000	0.125000	512	0	768	256	
Qst_Act3_Event_Spyglass	0.375000	0.000000	0.500000	0.125000	768	0	1024	256	
Qst_Act3_Event_Tide_Bttle	0.500000	0.000000	0.625000	0.125000	1024	0	1280	256	
Qst_Act3_Lore_Books_1	0.625000	0.000000	0.750000	0.125000	1280	0	1536	256	
Qst_Act3_Lore_Books_2	0.750000	0.000000	0.875000	0.125000	1536	0	1792	256	
Qst_Act3_Lore_Books_3	0.875000	0.000000	1.000000	0.125000	1792	0	2048	256	
Qst_Act4_1_Hvns_Fall	0.000000	0.125000	0.125000	0.250000	0	256	256	512	
Qst_Act4_2_Rest_Hope	0.125000	0.125000	0.250000	0.250000	256	256	512	512	
Qst_Act4_3_Hvnly_Seal	0.250000	0.125000	0.375000	0.250000	512	256	768	512	
Qst_Act4_4_Lord_Terror	0.375000	0.125000	0.500000	0.250000	768	256	1024	512	
Qst_Act4_Bestiary	0.500000	0.125000	0.625000	0.250000	1024	256	1280	512	
Qst_Act4_Lore_Books_1	0.625000	0.125000	0.750000	0.250000	1280	256	1536	512	
Qst_Act4_Lore_Books_2	0.750000	0.125000	0.875000	0.250000	1536	256	1792	512	
Qst_Act4_Lore_Books_3	0.875000	0.125000	1.000000	0.250000	1792	256	2048	512	
Qst_Bestiary_meta	0.000000	0.250000	0.125000	0.375000	0	512	256	768	
Qst_Conv_Adria	0.125000	0.250000	0.250000	0.375000	256	512	512	768	
Qst_Conv_Artisans_meta	0.250000	0.250000	0.375000	0.375000	512	512	768	768	
Qst_Conv_Blacksmith01	0.375000	0.250000	0.500000	0.375000	768	512	1024	768	
Qst_Conv_Deckard_Cain	0.500000	0.250000	0.625000	0.375000	1024	512	1280	768	
Qst_Conv_Enchantress	0.625000	0.250000	0.750000	0.375000	1280	512	1536	768	
Qst_Conv_Follower_meta	0.750000	0.250000	0.875000	0.375000	1536	512	1792	768	
Qst_Conv_Gssp_Overall_meta	0.875000	0.250000	1.000000	0.375000	1792	512	2048	768	
Qst_Conv_Jeweller	0.000000	0.375000	0.125000	0.500000	0	768	256	1024	
Qst_Conv_Leah	0.125000	0.375000	0.250000	0.500000	256	768	512	1024	
Qst_Conv_meta	0.250000	0.375000	0.375000	0.500000	512	768	768	1024	
Qst_Conv_Mystic	0.375000	0.375000	0.500000	0.500000	768	768	1024	1024	
Qst_Conv_Scoundrel	0.500000	0.375000	0.625000	0.500000	1024	768	1280	1024	
Qst_Conv_Templar	0.625000	0.375000	0.750000	0.500000	1280	768	1536	1024	
Qst_Conv_Tyreal	0.750000	0.375000	0.875000	0.500000	1536	768	1792	1024	
Qst_Evacuation_Save_People	0.875000	0.375000	1.000000	0.500000	1792	768	2048	1024	
Qst_Gold_Quest_Rewards	0.000000	0.500000	0.125000	0.625000	0	1024	256	1280	
Qst_Kill_Quest_Mobs	0.125000	0.500000	0.250000	0.625000	256	1024	512	1280	
Qst_Lore_Books_meta_01	0.250000	0.500000	0.375000	0.625000	512	1024	768	1280	
Qst_Meet_all_Ghosts	0.375000	0.500000	0.500000	0.625000	768	1024	1024	1280	
Qst_Oasis_both_captives	0.500000	0.500000	0.625000	0.625000	1024	1024	1280	1280	
Qst_Portal_Roulette	0.625000	0.500000	0.750000	0.625000	1280	1024	1536	1280	
Qst_Rakanishu_Sword	0.750000	0.500000	0.875000	0.625000	1536	1024	1792	1280	
General_Socket_Runes_All_Six	0.875000	0.500000	1.000000	0.625000	1792	1024	2048	1280	
Qst_Act1_AllQuests	0.000000	0.625000	0.125000	0.750000	0	1280	256	1536	
Qst_Act2_AllQuests	0.125000	0.625000	0.250000	0.750000	256	1280	512	1536	
Qst_Act3_AllQuests	0.250000	0.625000	0.375000	0.750000	512	1280	768	1536	
Qst_Act4_AllQuests	0.375000	0.625000	0.500000	0.750000	768	1280	1024	1536	
Complete	0.500000	0.625000	0.625000	0.750000	1024	1280	1280	1536	
Complete_Belial_Challenges	0.625000	0.625000	0.750000	0.750000	1280	1280	1536	1536	
Complete_Azmodan_Challenges	0.750000	0.625000	0.875000	0.750000	1536	1280	1792	1536	
Complete_Diablo_Challenges	0.875000	0.625000	1.000000	0.750000	1792	1280	2048	1536	
Craft_Repair_Item	0.000000	0.750000	0.125000	0.875000	0	1536	256	1792	
Craft_Improve_Enhant_Item	0.125000	0.750000	0.250000	0.875000	256	1536	512	1792	
Web_Challenge_Barbarian	0.250000	0.750000	0.375000	0.875000	512	1536	768	1792	
Web_Challenge_DemonHunter	0.375000	0.750000	0.500000	0.875000	768	1536	1024	1792	
Web_Challenge_Monk	0.500000	0.750000	0.625000	0.875000	1024	1536	1280	1792	
Web_Challenge_WitchDoctor	0.625000	0.750000	0.750000	0.875000	1280	1536	1536	1792	
Web_Challenge_Wizard	0.750000	0.750000	0.875000	0.875000	1536	1536	1792	1792	
collectors_edition	0.875000	0.750000	1.000000	0.875000	1792	1536	2048	1792	
Feat_Kill_Jay_Wilson	0.000000	0.875000	0.125000	1.000000	0	1792	256	2048	
Feat_Find_Hidden_Level	0.125000	0.875000	0.250000	1.000000	256	1792	512	2048	
