Name	Xpos(f)	Ypos(f)	XposEnd(f)	YposEnd(t)	Xpos(i)	Ypos(i)	XposEnd(i)	YposEnd(i)	
BattleNetButton_ClearUp_310x65	0.501953	0.341309	0.653320	0.373047	1028	699	1338	764	
BattleNetButton_ClearOver_310x65	0.501953	0.307617	0.653320	0.339355	1028	630	1338	695	
BattleNetButton_ClearDown_310x65	0.655273	0.307617	0.806641	0.339355	1342	630	1652	695	
BattleNetButton_RedSelected_310x65	0.808594	0.307617	0.959961	0.339355	1656	630	1966	695	
BattleNetStore_Boosts_Background	0.000977	0.000977	0.500000	0.393555	2	2	1024	806	
BattleNetStore_Boosts_Selector	0.501953	0.000977	0.948242	0.031250	1028	2	1942	64	
BattleNetStore_Boosts_NotificationBanner	0.713867	0.156250	0.879883	0.274414	1462	320	1802	562	
BattleNetStore_Boosts_NotificationFlash	0.965820	0.033203	0.986328	0.053711	1978	68	2020	110	
BattleNetStore_Boosts_Icon_XP	0.910645	0.063965	0.925293	0.078613	1865	131	1895	161	
BattleNetStore_Boosts_Icon_BloodShard	0.894043	0.063965	0.908691	0.078613	1831	131	1861	161	
BattleNetStore_Boosts_Icon_BloodShardDisabled	0.927246	0.063965	0.941895	0.078613	1899	131	1929	161	
BattleNetStore_Boosts_Icon_GoldFind	0.943848	0.063965	0.958496	0.078613	1933	131	1963	161	
BattleNetStore_BoostsButton_Icon_Large_Seasonal_Up	0.911621	0.675781	0.949707	0.713867	1867	1384	1945	1462	
BattleNetStore_BoostsButton_Icon_Large_Seasonal_Over	0.911621	0.475586	0.949707	0.513672	1867	974	1945	1052	
BattleNetStore_BoostsButton_Icon_Large_Seasonal_Down	0.871582	0.675781	0.909668	0.713867	1785	1384	1863	1462	
BattleNetStore_BoostsButton_Icon_Large_SeasonalHardCore_Up	0.871582	0.395508	0.909668	0.433594	1785	810	1863	888	
BattleNetStore_BoostsButton_Icon_Large_SeasonalHardCore_Over	0.911621	0.395508	0.949707	0.433594	1867	810	1945	888	
BattleNetStore_BoostsButton_Icon_Large_SeasonalHardCore_Down	0.951660	0.395508	0.989746	0.433594	1949	810	2027	888	
BattleNetStore_BoostsButton_Icon_Large_Hardcore_Up	0.871582	0.435547	0.909668	0.473633	1785	892	1863	970	
BattleNetStore_BoostsButton_Icon_Large_Hardcore_Over	0.911621	0.435547	0.949707	0.473633	1867	892	1945	970	
BattleNetStore_BoostsButton_Icon_Large_Hardcore_Down	0.951660	0.435547	0.989746	0.473633	1949	892	2027	970	
BattleNetStore_BoostsButton_Icon_Large_AdventurePass_Up	0.871582	0.475586	0.909668	0.513672	1785	974	1863	1052	
BattleNetStore_BoostsButton_Icon_Large_AdventurePass_Over	0.951660	0.675781	0.989746	0.713867	1949	1384	2027	1462	
BattleNetStore_BoostsButton_Icon_Large_AdventurePass_Down	0.951660	0.475586	0.989746	0.513672	1949	974	2027	1052	
BattleNetStore_BoostsButton_Icon_Large_AdventurePassFree_Up	0.871582	0.515625	0.909668	0.553711	1785	1056	1863	1134	
BattleNetStore_BoostsButton_Icon_Large_AdventurePassFree_Over	0.911621	0.515625	0.949707	0.553711	1867	1056	1945	1134	
BattleNetStore_BoostsButton_Icon_Large_AdventurePassFree_Down	0.951660	0.515625	0.989746	0.553711	1949	1056	2027	1134	
BattleNetStore_BoostsButton_Icon_Large_Experience_Up	0.871582	0.555664	0.909668	0.593750	1785	1138	1863	1216	
BattleNetStore_BoostsButton_Icon_Large_Experience_Over	0.911621	0.555664	0.949707	0.593750	1867	1138	1945	1216	
BattleNetStore_BoostsButton_Icon_Large_Experience_Down	0.951660	0.555664	0.989746	0.593750	1949	1138	2027	1216	
BattleNetStore_BoostsButton_Icon_Large_GoldFind_Up	0.871582	0.595703	0.909668	0.633789	1785	1220	1863	1298	
BattleNetStore_BoostsButton_Icon_Large_GoldFind_Over	0.911621	0.595703	0.949707	0.633789	1867	1220	1945	1298	
BattleNetStore_BoostsButton_Icon_Large_GoldFind_Down	0.951660	0.595703	0.989746	0.633789	1949	1220	2027	1298	
