Name	Xpos(f)	Ypos(f)	XposEnd(f)	YposEnd(t)	Xpos(i)	Ypos(i)	XposEnd(i)	YposEnd(i)	
x1_Adventure_Achievement	0.000000	0.000000	0.125000	0.125000	0	0	256	256	
X1_Adventure_Bounties_1	0.125000	0.000000	0.250000	0.125000	256	0	512	256	
X1_Adventure_Bounties_2	0.250000	0.000000	0.375000	0.125000	512	0	768	256	
X1_Adventure_Bounties_3	0.375000	0.000000	0.500000	0.125000	768	0	1024	256	
X1_Adventure_Bounties_4	0.500000	0.000000	0.625000	0.125000	1024	0	1280	256	
X1_Adventure_Bounties_5	0.625000	0.000000	0.750000	0.125000	1280	0	1536	256	
X1_Adventure_Bounties_6	0.750000	0.000000	0.875000	0.125000	1536	0	1792	256	
X1_Adventure_Bounties_7	0.875000	0.000000	1.000000	0.125000	1792	0	2048	256	
X1_Adventure_Bounties_8	0.000000	0.125000	0.125000	0.250000	0	256	256	512	
X1_Adventure_Rift_Bosses	0.125000	0.125000	0.250000	0.250000	256	256	512	512	
X1_Adventure_Rift_Kills_1	0.250000	0.125000	0.375000	0.250000	512	256	768	512	
X1_Adventure_Rift_Kills_2	0.375000	0.125000	0.500000	0.250000	768	256	1024	512	
X1_Adventure_Rift_Kills_3	0.500000	0.125000	0.625000	0.250000	1024	256	1280	512	
X1_Adventure_Rift_Kills_4	0.625000	0.125000	0.750000	0.250000	1280	256	1536	512	
X1_Adventure_Rift_Kills_5	0.750000	0.125000	0.875000	0.250000	1536	256	1792	512	
X1_Adventure_Rift_Kills_6	0.875000	0.125000	1.000000	0.250000	1792	256	2048	512	
X1_Adventure_Rift_Kills_7	0.000000	0.250000	0.125000	0.375000	0	512	256	768	
X1_Adventure_Rift_Kills_8	0.125000	0.250000	0.250000	0.375000	256	512	512	768	
X1_Adventure_Rift_Shrines	0.250000	0.250000	0.375000	0.375000	512	512	768	768	
X1_Adventure_Rift_Timed_1	0.375000	0.250000	0.500000	0.375000	768	512	1024	768	
X1_Adventure_Rift_Timed_2	0.500000	0.250000	0.625000	0.375000	1024	512	1280	768	
X1_Adventure_Rift_Timed_3	0.625000	0.250000	0.750000	0.375000	1280	512	1536	768	
X1_Adventure_Rift_Timed_4	0.750000	0.250000	0.875000	0.375000	1536	512	1792	768	
X1_Adventure_Rift_Wood	0.875000	0.250000	1.000000	0.375000	1792	512	2048	768	
x1_Campaign_Act_5_Lorebooks	0.000000	0.375000	0.125000	0.500000	0	768	256	1024	
x1_Campaign_Act1_CursedChest	0.125000	0.375000	0.250000	0.500000	256	768	512	1024	
x1_Campaign_Act2_CursedChest	0.250000	0.375000	0.375000	0.500000	512	768	768	1024	
x1_Campaign_Act3_CursedChest	0.375000	0.375000	0.500000	0.500000	768	768	1024	1024	
x1_Campaign_Act4_CursedChest	0.500000	0.375000	0.625000	0.500000	1024	768	1280	1024	
x1_Campaign_Act5_CursedChest	0.625000	0.375000	0.750000	0.500000	1280	768	1536	1024	
X1_Campaign_Act5_Allquests	0.750000	0.375000	0.875000	0.500000	1536	768	1792	1024	
X1_Campaign_Act5_ArtEvents	0.875000	0.375000	1.000000	0.500000	1792	768	2048	1024	
X1_Campaign_Act5_BMEvents	0.000000	0.500000	0.125000	0.625000	0	1024	256	1280	
X1_Campaign_Act5_CemEvents	0.125000	0.500000	0.250000	0.625000	256	1024	512	1280	
x1_Campaign_Act5_Events	0.250000	0.500000	0.375000	0.625000	512	1024	768	1280	
X1_Campaign_Act5_KingEvents	0.375000	0.500000	0.500000	0.625000	768	1024	1024	1280	
X1_Campaign_Act5_Lore_Bestiary	0.500000	0.500000	0.625000	0.625000	1024	1024	1280	1280	
X1_Campaign_Act5_Lore_People	0.625000	0.500000	0.750000	0.625000	1280	1024	1536	1280	
X1_Campaign_Act5_Lore_Quest	0.750000	0.500000	0.875000	0.625000	1536	1024	1792	1280	
X1_Campaign_Act5_Lore_World	0.875000	0.500000	1.000000	0.625000	1792	1024	2048	1280	
X1_Campaign_Act5_PandeEvents	0.000000	0.625000	0.125000	0.750000	0	1280	256	1536	
X1_Campaign_Act5_RamEvent	0.125000	0.625000	0.250000	0.750000	256	1280	512	1536	
X1_Campaign_Act5_WMEvents	0.250000	0.625000	0.375000	0.750000	512	1280	768	1536	
X1_Campaign_Exploration_BM	0.375000	0.625000	0.500000	0.750000	768	1280	1024	1536	
X1_Campaign_Exploration_Dungeons	0.500000	0.625000	0.625000	0.750000	1024	1280	1280	1536	
X1_Campaign_Exploration_Meta	0.625000	0.625000	0.750000	0.750000	1280	1280	1536	1536	
X1_Campaign_Exploration_Pande	0.750000	0.625000	0.875000	0.750000	1536	1280	1792	1536	
X1_Campaign_Exploration_WM	0.875000	0.625000	1.000000	0.750000	1792	1280	2048	1536	
X1_Chal_ManyKnocks	0.000000	0.750000	0.125000	0.875000	0	1536	256	1792	
x1_Challenge_CompleteActV_hour	0.125000	0.750000	0.250000	0.875000	256	1536	512	1792	
x1_Challenge_KillAdria_nodamage	0.250000	0.750000	0.375000	0.875000	512	1536	768	1792	
x1_Challenge_KillFirestarters_Xseconds	0.375000	0.750000	0.500000	0.875000	768	1536	1024	1792	
x1_Challenge_KillMalthael_nodamage	0.500000	0.750000	0.625000	0.875000	1024	1536	1280	1792	
X1_Challenge_KillScarabs_10seconds	0.625000	0.750000	0.750000	0.875000	1280	1536	1536	1792	
x1_Challenge_KillUrzael_nodamage	0.750000	0.750000	0.875000	0.875000	1536	1536	1792	1792	
x1_Challenge_Salvage_assorted	0.875000	0.750000	1.000000	0.875000	1792	1536	2048	1792	
x1_Challenge_Salvage_crystals	0.000000	0.875000	0.125000	1.000000	0	1792	256	2048	
x1_Challenge_Salvage_essences	0.125000	0.875000	0.250000	1.000000	256	1792	512	2048	
x1_Challenge_Salvage_souls	0.250000	0.875000	0.375000	1.000000	512	1792	768	2048	
X1_Class_Barb_Avalanches	0.375000	0.875000	0.500000	1.000000	768	1792	1024	2048	
X1_Class_Barb_ConvGuardian	0.500000	0.875000	0.625000	1.000000	1024	1792	1280	2048	
X1_Class_Barb_KeepRageUp	0.625000	0.875000	0.750000	1.000000	1280	1792	1536	2048	
X1_Class_Barb_Lvl70	0.750000	0.875000	0.875000	1.000000	1536	1792	1792	2048	
X1_Class_Barb_RageKills	0.875000	0.875000	1.000000	1.000000	1792	1792	2048	2048	
