Name	Xpos(f)	Ypos(f)	XposEnd(f)	YposEnd(t)	Xpos(i)	Ypos(i)	XposEnd(i)	YposEnd(i)	
p43_General_Events_KillBosses	0.000000	0.000000	0.125000	0.500000	0	0	256	256	
p43_General_Events_KillUniques_1	0.125000	0.000000	0.250000	0.500000	256	0	512	256	
p43_General_Events_KillUniques_2	0.250000	0.000000	0.375000	0.500000	512	0	768	256	
p43_General_Events_KillUniques_3	0.375000	0.000000	0.500000	0.500000	768	0	1024	256	
p43_General_Events_CollectPages	0.500000	0.000000	0.625000	0.500000	1024	0	1280	256	
p43_General_Events_WirtsLeg	0.625000	0.000000	0.750000	0.500000	1280	0	1536	256	
p43_General_Events_Dark_Passage	0.750000	0.000000	0.875000	0.500000	1536	0	1792	256	
p43_General_Events_Bone_Chamber	0.875000	0.000000	1.000000	0.500000	1792	0	2048	256	
p43_General_Events_Blind_Halls	0.000000	0.500000	0.125000	1.000000	0	256	256	512	
p43_General_Events_Complete_Labyrinth	0.125000	0.500000	0.250000	1.000000	256	256	512	512	
