Name	Xpos(f)	Ypos(f)	XposEnd(f)	YposEnd(t)	Xpos(i)	Ypos(i)	XposEnd(i)	YposEnd(i)	
p2_Conquest_GreaterRift_Level40_Set_Bonus_3	0.000000	0.000000	0.125000	0.500000	0	0	256	256	
p2_Conquest_GreaterRift_Level40_Set_Bonus_3_HC	0.125000	0.000000	0.250000	0.500000	256	0	512	256	
p2_Conquest_LegendaryGems_6_40	0.250000	0.000000	0.375000	0.500000	512	0	768	256	
p2_Conquest_LegendaryGems_6_40_HC	0.375000	0.000000	0.500000	0.500000	768	0	1024	256	
p2_Conquest_CursedChest_Monsters	0.500000	0.000000	0.625000	0.500000	1024	0	1280	256	
p2_Conquest_CursedChest_Monsters_HC	0.625000	0.000000	0.750000	0.500000	1280	0	1536	256	
p2_Platinum_AchievementIcon	0.750000	0.000000	0.875000	0.500000	1536	0	1792	256	
p2_Feat_LOTV	0.875000	0.000000	1.000000	0.500000	1792	0	2048	256	
p2_Feat_Hots	0.000000	0.500000	0.125000	1.000000	0	256	256	512	
p4_Conquest_SetDungeons_Mastery	0.125000	0.500000	0.250000	1.000000	256	256	512	512	
p4_Conquest_SetDungeons_Mastery_HC	0.250000	0.500000	0.375000	1.000000	512	256	768	512	
